Subject,repetition,word,token,Frame,X,Y
NJ0205a,J,pan,J_pan,11,350,200
NJ0205a,J,pan,J_pan,12,360,196
NJ0205a,J,pan,J_pan,13,370,192
NJ0205a,J,pan,J_pan,14,380,187
NJ0205a,J,pan,J_pan,15,390,183
NJ0205a,J,pan,J_pan,16,399,177
NJ0205a,J,pan,J_pan,17,409,171
NJ0205a,J,pan,J_pan,18,418,165
NJ0205a,J,pan,J_pan,19,428,161
NJ0205a,J,pan,J_pan,20,439,159
NJ0205a,J,pan,J_pan,21,450,159
NJ0205a,J,pan,J_pan,22,460,159
NJ0205a,J,pan,J_pan,23,471,161
NJ0205a,J,pan,J_pan,24,482,164
NJ0205a,J,pan,J_pan,25,492,168
NJ0205a,J,pan,J_pan,26,502,172
NJ0205a,J,pan,J_pan,27,512,177
NJ0205a,J,pan,J_pan,28,521,182
NJ0205a,J,pan,J_pan,29,530,188
NJ0205a,J,pan,J_pan,30,540,194
NJ0205a,J,pan,J_pan,31,549,200
NJ0205a,J,pan,J_pan,32,558,206
NJ0205a,J,pan,J_pan,33,567,212
NJ0205a,K,pan,K_pan,1,272,224
NJ0205a,K,pan,K_pan,2,280,220
NJ0205a,K,pan,K_pan,3,289,215
NJ0205a,K,pan,K_pan,4,298,211
NJ0205a,K,pan,K_pan,5,307,207
NJ0205a,K,pan,K_pan,6,316,203
NJ0205a,K,pan,K_pan,7,325,199
NJ0205a,K,pan,K_pan,8,334,196
NJ0205a,K,pan,K_pan,9,343,193
NJ0205a,K,pan,K_pan,10,353,191
NJ0205a,K,pan,K_pan,11,362,188
NJ0205a,K,pan,K_pan,12,371,186
NJ0205a,K,pan,K_pan,13,381,183
NJ0205a,K,pan,K_pan,14,390,180
NJ0205a,K,pan,K_pan,15,400,178
NJ0205a,K,pan,K_pan,16,409,175
NJ0205a,K,pan,K_pan,17,418,173
NJ0205a,K,pan,K_pan,18,428,172
NJ0205a,K,pan,K_pan,19,438,173
NJ0205a,K,pan,K_pan,20,448,174
NJ0205a,K,pan,K_pan,21,457,177
NJ0205a,K,pan,K_pan,22,466,181
NJ0205a,K,pan,K_pan,23,475,185
NJ0205a,K,pan,K_pan,24,484,189
NJ0205a,K,pan,K_pan,25,493,193
NJ0205a,K,pan,K_pan,26,501,197
NJ0205a,K,pan,K_pan,27,510,201
NJ0205a,K,pan,K_pan,28,519,205
NJ0205a,K,pan,K_pan,29,528,209
NJ0205a,K,pan,K_pan,30,537,213
NJ0205a,K,pan,K_pan,31,546,217
NJ0205a,K,pan,K_pan,32,555,221
NJ0205a,K,pan,K_pan,33,564,225
NJ0205a,B,pass,B_pass,1,249,236
NJ0205a,B,pass,B_pass,2,258,230
NJ0205a,B,pass,B_pass,3,267,225
NJ0205a,B,pass,B_pass,4,276,218
NJ0205a,B,pass,B_pass,5,285,213
NJ0205a,B,pass,B_pass,6,294,207
NJ0205a,B,pass,B_pass,7,304,203
NJ0205a,B,pass,B_pass,8,314,199
NJ0205a,B,pass,B_pass,9,324,195
NJ0205a,B,pass,B_pass,10,334,192
NJ0205a,B,pass,B_pass,11,345,190
NJ0205a,B,pass,B_pass,12,355,187
NJ0205a,B,pass,B_pass,13,366,185
NJ0205a,B,pass,B_pass,14,376,184
NJ0205a,B,pass,B_pass,15,387,183
NJ0205a,B,pass,B_pass,16,398,182
NJ0205a,B,pass,B_pass,17,409,182
NJ0205a,B,pass,B_pass,18,419,181
NJ0205a,B,pass,B_pass,19,430,181
NJ0205a,B,pass,B_pass,20,441,182
NJ0205a,B,pass,B_pass,21,451,182
NJ0205a,B,pass,B_pass,22,462,184
NJ0205a,B,pass,B_pass,23,472,188
NJ0205a,B,pass,B_pass,24,482,192
NJ0205a,B,pass,B_pass,25,491,197
NJ0205a,B,pass,B_pass,26,501,202
NJ0205a,B,pass,B_pass,27,510,207
NJ0205a,B,pass,B_pass,28,520,212
NJ0205a,B,pass,B_pass,29,529,217
NJ0205a,B,pass,B_pass,30,538,223
NJ0205a,B,pass,B_pass,31,547,229
NJ0205a,B,pass,B_pass,32,556,235
NJ0205a,B,pass,B_pass,33,565,241
NJ0205a,C,pass,C_pass,1,245,246
NJ0205a,C,pass,C_pass,2,255,240
NJ0205a,C,pass,C_pass,3,265,233
NJ0205a,C,pass,C_pass,4,275,227
NJ0205a,C,pass,C_pass,5,285,221
NJ0205a,C,pass,C_pass,6,296,215
NJ0205a,C,pass,C_pass,7,306,210
NJ0205a,C,pass,C_pass,8,317,205
NJ0205a,C,pass,C_pass,9,327,199
NJ0205a,C,pass,C_pass,10,337,193
NJ0205a,C,pass,C_pass,11,348,189
NJ0205a,C,pass,C_pass,12,360,185
NJ0205a,C,pass,C_pass,13,371,182
NJ0205a,C,pass,C_pass,14,383,180
NJ0205a,C,pass,C_pass,15,394,176
NJ0205a,C,pass,C_pass,16,405,173
NJ0205a,C,pass,C_pass,17,416,169
NJ0205a,C,pass,C_pass,18,428,166
NJ0205a,C,pass,C_pass,19,440,166
NJ0205a,C,pass,C_pass,20,451,168
NJ0205a,C,pass,C_pass,21,463,170
NJ0205a,C,pass,C_pass,22,474,174
NJ0205a,C,pass,C_pass,23,484,180
NJ0205a,C,pass,C_pass,24,494,187
NJ0205a,C,pass,C_pass,25,503,195
NJ0205a,C,pass,C_pass,26,511,203
NJ0205a,C,pass,C_pass,27,520,211
NJ0205a,C,pass,C_pass,28,528,220
NJ0205a,C,pass,C_pass,29,536,229
NJ0205a,C,pass,C_pass,30,544,237
NJ0205a,C,pass,C_pass,31,553,245
NJ0205a,C,pass,C_pass,32,562,252
NJ0205a,C,pass,C_pass,33,572,259
NJ0205a,D,pass,D_pass,1,238,247
NJ0205a,D,pass,D_pass,2,247,240
NJ0205a,D,pass,D_pass,3,256,234
NJ0205a,D,pass,D_pass,4,266,229
NJ0205a,D,pass,D_pass,5,275,223
NJ0205a,D,pass,D_pass,6,285,218
NJ0205a,D,pass,D_pass,7,295,213
NJ0205a,D,pass,D_pass,8,305,209
NJ0205a,D,pass,D_pass,9,315,204
NJ0205a,D,pass,D_pass,10,325,199
NJ0205a,D,pass,D_pass,11,335,195
NJ0205a,D,pass,D_pass,12,346,190
NJ0205a,D,pass,D_pass,13,357,188
NJ0205a,D,pass,D_pass,14,368,186
NJ0205a,D,pass,D_pass,15,379,184
NJ0205a,D,pass,D_pass,16,390,183
NJ0205a,D,pass,D_pass,17,401,181
NJ0205a,D,pass,D_pass,18,412,179
NJ0205a,D,pass,D_pass,19,422,176
NJ0205a,D,pass,D_pass,20,433,173
NJ0205a,D,pass,D_pass,21,443,169
NJ0205a,D,pass,D_pass,22,454,169
NJ0205a,D,pass,D_pass,23,466,170
NJ0205a,D,pass,D_pass,24,476,175
NJ0205a,D,pass,D_pass,25,485,180
NJ0205a,D,pass,D_pass,26,493,188
NJ0205a,D,pass,D_pass,27,502,195
NJ0205a,D,pass,D_pass,28,510,202
NJ0205a,D,pass,D_pass,29,519,209
NJ0205a,D,pass,D_pass,30,527,217
NJ0205a,D,pass,D_pass,31,535,225
NJ0205a,D,pass,D_pass,32,543,233
NJ0205a,D,pass,D_pass,33,550,241
NJ0205a,E,pass,E_pass,1,246,244
NJ0205a,E,pass,E_pass,2,255,238
NJ0205a,E,pass,E_pass,3,264,232
NJ0205a,E,pass,E_pass,4,273,226
NJ0205a,E,pass,E_pass,5,282,220
NJ0205a,E,pass,E_pass,6,290,214
NJ0205a,E,pass,E_pass,7,299,208
NJ0205a,E,pass,E_pass,8,309,203
NJ0205a,E,pass,E_pass,9,318,198
NJ0205a,E,pass,E_pass,10,328,193
NJ0205a,E,pass,E_pass,11,338,190
NJ0205a,E,pass,E_pass,12,348,188
NJ0205a,E,pass,E_pass,13,359,186
NJ0205a,E,pass,E_pass,14,369,184
NJ0205a,E,pass,E_pass,15,380,181
NJ0205a,E,pass,E_pass,16,390,178
NJ0205a,E,pass,E_pass,17,400,174
NJ0205a,E,pass,E_pass,18,410,172
NJ0205a,E,pass,E_pass,19,420,169
NJ0205a,E,pass,E_pass,20,431,168
NJ0205a,E,pass,E_pass,21,442,168
NJ0205a,E,pass,E_pass,22,452,169
NJ0205a,E,pass,E_pass,23,462,173
NJ0205a,E,pass,E_pass,24,472,177
NJ0205a,E,pass,E_pass,25,481,183
NJ0205a,E,pass,E_pass,26,490,189
NJ0205a,E,pass,E_pass,27,498,196
NJ0205a,E,pass,E_pass,28,507,202
NJ0205a,E,pass,E_pass,29,515,209
NJ0205a,E,pass,E_pass,30,523,216
NJ0205a,E,pass,E_pass,31,531,222
NJ0205a,E,pass,E_pass,32,539,230
NJ0205a,E,pass,E_pass,33,546,238
NJ0205a,F,pass,F_pass,1,231,246
NJ0205a,F,pass,F_pass,2,241,241
NJ0205a,F,pass,F_pass,3,252,236
NJ0205a,F,pass,F_pass,4,262,232
NJ0205a,F,pass,F_pass,5,272,226
NJ0205a,F,pass,F_pass,6,281,221
NJ0205a,F,pass,F_pass,7,291,215
NJ0205a,F,pass,F_pass,8,301,209
NJ0205a,F,pass,F_pass,9,311,204
NJ0205a,F,pass,F_pass,10,321,198
NJ0205a,F,pass,F_pass,11,331,194
NJ0205a,F,pass,F_pass,12,341,190
NJ0205a,F,pass,F_pass,13,352,186
NJ0205a,F,pass,F_pass,14,363,183
NJ0205a,F,pass,F_pass,15,374,181
NJ0205a,F,pass,F_pass,16,385,178
NJ0205a,F,pass,F_pass,17,396,175
NJ0205a,F,pass,F_pass,18,406,172
NJ0205a,F,pass,F_pass,19,417,168
NJ0205a,F,pass,F_pass,20,428,165
NJ0205a,F,pass,F_pass,21,439,165
NJ0205a,F,pass,F_pass,22,450,165
NJ0205a,F,pass,F_pass,23,462,167
NJ0205a,F,pass,F_pass,24,472,169
NJ0205a,F,pass,F_pass,25,483,174
NJ0205a,F,pass,F_pass,26,491,182
NJ0205a,F,pass,F_pass,27,499,189
NJ0205a,F,pass,F_pass,28,507,197
NJ0205a,F,pass,F_pass,29,515,205
NJ0205a,F,pass,F_pass,30,523,213
NJ0205a,F,pass,F_pass,31,531,221
NJ0205a,F,pass,F_pass,32,540,227
NJ0205a,F,pass,F_pass,33,550,234
NJ0205a,G,pass,G_pass,1,235,244
NJ0205a,G,pass,G_pass,2,244,238
NJ0205a,G,pass,G_pass,3,254,232
NJ0205a,G,pass,G_pass,4,263,226
NJ0205a,G,pass,G_pass,5,273,219
NJ0205a,G,pass,G_pass,6,282,214
NJ0205a,G,pass,G_pass,7,292,208
NJ0205a,G,pass,G_pass,8,302,203
NJ0205a,G,pass,G_pass,9,313,199
NJ0205a,G,pass,G_pass,10,323,195
NJ0205a,G,pass,G_pass,11,334,192
NJ0205a,G,pass,G_pass,12,345,190
NJ0205a,G,pass,G_pass,13,356,189
NJ0205a,G,pass,G_pass,14,368,187
NJ0205a,G,pass,G_pass,15,379,185
NJ0205a,G,pass,G_pass,16,390,183
NJ0205a,G,pass,G_pass,17,401,180
NJ0205a,G,pass,G_pass,18,412,177
NJ0205a,G,pass,G_pass,19,423,175
NJ0205a,G,pass,G_pass,20,434,174
NJ0205a,G,pass,G_pass,21,445,174
NJ0205a,G,pass,G_pass,22,456,176
NJ0205a,G,pass,G_pass,23,467,179
NJ0205a,G,pass,G_pass,24,478,183
NJ0205a,G,pass,G_pass,25,487,190
NJ0205a,G,pass,G_pass,26,497,195
NJ0205a,G,pass,G_pass,27,507,201
NJ0205a,G,pass,G_pass,28,517,206
NJ0205a,G,pass,G_pass,29,527,211
NJ0205a,G,pass,G_pass,30,537,215
NJ0205a,G,pass,G_pass,31,547,221
NJ0205a,G,pass,G_pass,32,556,227
NJ0205a,G,pass,G_pass,33,566,233
NJ0205a,H,pass,H_pass,1,239,242
NJ0205a,H,pass,H_pass,2,249,238
NJ0205a,H,pass,H_pass,3,258,233
NJ0205a,H,pass,H_pass,4,267,227
NJ0205a,H,pass,H_pass,5,276,221
NJ0205a,H,pass,H_pass,6,285,215
NJ0205a,H,pass,H_pass,7,294,210
NJ0205a,H,pass,H_pass,8,304,205
NJ0205a,H,pass,H_pass,9,314,201
NJ0205a,H,pass,H_pass,10,324,197
NJ0205a,H,pass,H_pass,11,334,194
NJ0205a,H,pass,H_pass,12,344,192
NJ0205a,H,pass,H_pass,13,355,190
NJ0205a,H,pass,H_pass,14,365,188
NJ0205a,H,pass,H_pass,15,376,186
NJ0205a,H,pass,H_pass,16,386,183
NJ0205a,H,pass,H_pass,17,396,179
NJ0205a,H,pass,H_pass,18,406,176
NJ0205a,H,pass,H_pass,19,416,173
NJ0205a,H,pass,H_pass,20,427,172
NJ0205a,H,pass,H_pass,21,437,172
NJ0205a,H,pass,H_pass,22,448,173
NJ0205a,H,pass,H_pass,23,458,177
NJ0205a,H,pass,H_pass,24,468,181
NJ0205a,H,pass,H_pass,25,478,184
NJ0205a,H,pass,H_pass,26,488,188
NJ0205a,H,pass,H_pass,27,498,192
NJ0205a,H,pass,H_pass,28,508,196
NJ0205a,H,pass,H_pass,29,517,200
NJ0205a,H,pass,H_pass,30,527,205
NJ0205a,H,pass,H_pass,31,537,209
NJ0205a,H,pass,H_pass,32,546,214
NJ0205a,H,pass,H_pass,33,556,219
NJ0205a,I,pass,I_pass,1,258,237
NJ0205a,I,pass,I_pass,2,267,232
NJ0205a,I,pass,I_pass,3,276,227
NJ0205a,I,pass,I_pass,4,286,222
NJ0205a,I,pass,I_pass,5,295,216
NJ0205a,I,pass,I_pass,6,304,211
NJ0205a,I,pass,I_pass,7,314,207
NJ0205a,I,pass,I_pass,8,323,203
NJ0205a,I,pass,I_pass,9,333,199
NJ0205a,I,pass,I_pass,10,343,195
NJ0205a,I,pass,I_pass,11,353,191
NJ0205a,I,pass,I_pass,12,363,188
NJ0205a,I,pass,I_pass,13,374,186
NJ0205a,I,pass,I_pass,14,384,183
NJ0205a,I,pass,I_pass,15,394,180
NJ0205a,I,pass,I_pass,16,404,177
NJ0205a,I,pass,I_pass,17,414,172
NJ0205a,I,pass,I_pass,18,424,169
NJ0205a,I,pass,I_pass,19,435,167
NJ0205a,I,pass,I_pass,20,445,166
NJ0205a,I,pass,I_pass,21,456,166
NJ0205a,I,pass,I_pass,22,466,169
NJ0205a,I,pass,I_pass,23,476,172
NJ0205a,I,pass,I_pass,24,485,178
NJ0205a,I,pass,I_pass,25,494,185
NJ0205a,I,pass,I_pass,26,501,193
NJ0205a,I,pass,I_pass,27,508,200
NJ0205a,I,pass,I_pass,28,516,207
NJ0205a,I,pass,I_pass,29,524,215
NJ0205a,I,pass,I_pass,30,530,223
NJ0205a,I,pass,I_pass,31,537,231
NJ0205a,I,pass,I_pass,32,544,239
NJ0205a,I,pass,I_pass,33,551,247
NJ0205a,J,pass,J_pass,1,246,241
NJ0205a,J,pass,J_pass,2,255,234
NJ0205a,J,pass,J_pass,3,264,228
NJ0205a,J,pass,J_pass,4,274,222
NJ0205a,J,pass,J_pass,5,284,216
NJ0205a,J,pass,J_pass,6,293,210
NJ0205a,J,pass,J_pass,7,302,204
NJ0205a,J,pass,J_pass,8,313,200
NJ0205a,J,pass,J_pass,9,323,197
NJ0205a,J,pass,J_pass,10,334,195
NJ0205a,J,pass,J_pass,11,345,193
NJ0205a,J,pass,J_pass,12,356,190
NJ0205a,J,pass,J_pass,13,367,187
NJ0205a,J,pass,J_pass,14,378,184
NJ0205a,J,pass,J_pass,15,388,179
NJ0205a,J,pass,J_pass,16,398,175
NJ0205a,J,pass,J_pass,17,409,172
NJ0205a,J,pass,J_pass,18,420,170
NJ0205a,J,pass,J_pass,19,431,168
NJ0205a,J,pass,J_pass,20,442,167
NJ0205a,J,pass,J_pass,21,453,168
NJ0205a,J,pass,J_pass,22,463,172
NJ0205a,J,pass,J_pass,23,473,177
NJ0205a,J,pass,J_pass,24,483,183
NJ0205a,J,pass,J_pass,25,492,190
NJ0205a,J,pass,J_pass,26,500,197
NJ0205a,J,pass,J_pass,27,509,204
NJ0205a,J,pass,J_pass,28,516,212
NJ0205a,J,pass,J_pass,29,524,220
NJ0205a,J,pass,J_pass,30,532,228
NJ0205a,J,pass,J_pass,31,540,235
NJ0205a,J,pass,J_pass,32,548,243
NJ0205a,J,pass,J_pass,33,556,251
NJ0205a,K,pass,K_pass,1,274,241
NJ0205a,K,pass,K_pass,2,285,237
NJ0205a,K,pass,K_pass,3,296,233
NJ0205a,K,pass,K_pass,4,307,228
NJ0205a,K,pass,K_pass,5,317,222
NJ0205a,K,pass,K_pass,6,328,217
NJ0205a,K,pass,K_pass,7,339,212
NJ0205a,K,pass,K_pass,8,349,206
NJ0205a,K,pass,K_pass,9,359,200
NJ0205a,K,pass,K_pass,10,369,193
NJ0205a,K,pass,K_pass,11,378,187
NJ0205a,K,pass,K_pass,12,389,181
NJ0205a,K,pass,K_pass,13,399,175
NJ0205a,K,pass,K_pass,14,409,169
NJ0205a,K,pass,K_pass,15,420,164
NJ0205a,K,pass,K_pass,16,431,161
NJ0205a,K,pass,K_pass,17,442,157
NJ0205a,K,pass,K_pass,18,453,153
NJ0205a,K,pass,K_pass,19,465,151
NJ0205a,K,pass,K_pass,20,477,151
NJ0205a,K,pass,K_pass,21,488,153
NJ0205a,K,pass,K_pass,22,500,156
NJ0205a,K,pass,K_pass,23,511,160
NJ0205a,K,pass,K_pass,24,521,166
NJ0205a,K,pass,K_pass,25,530,173
NJ0205a,K,pass,K_pass,26,538,182
NJ0205a,K,pass,K_pass,27,544,192
NJ0205a,K,pass,K_pass,28,551,201
NJ0205a,K,pass,K_pass,29,559,211
NJ0205a,K,pass,K_pass,30,567,219
NJ0205a,K,pass,K_pass,31,575,227
NJ0205a,K,pass,K_pass,32,584,235
NJ0205a,K,pass,K_pass,33,593,243
NJ0205a,B,pat,B_pat,1,268,225
NJ0205a,B,pat,B_pat,2,277,220
NJ0205a,B,pat,B_pat,3,286,216
NJ0205a,B,pat,B_pat,4,296,211
NJ0205a,B,pat,B_pat,5,305,206
NJ0205a,B,pat,B_pat,6,314,202
NJ0205a,B,pat,B_pat,7,324,197
NJ0205a,B,pat,B_pat,8,333,193
NJ0205a,B,pat,B_pat,9,343,190
NJ0205a,B,pat,B_pat,10,354,187
NJ0205a,B,pat,B_pat,11,364,186
NJ0205a,B,pat,B_pat,12,374,185
NJ0205a,B,pat,B_pat,13,385,184
NJ0205a,B,pat,B_pat,14,395,183
NJ0205a,B,pat,B_pat,15,406,181
NJ0205a,B,pat,B_pat,16,416,179
NJ0205a,B,pat,B_pat,17,426,176
NJ0205a,B,pat,B_pat,18,436,175
NJ0205a,B,pat,B_pat,19,447,176
NJ0205a,B,pat,B_pat,20,457,178
NJ0205a,B,pat,B_pat,21,467,182
NJ0205a,B,pat,B_pat,22,476,186
NJ0205a,B,pat,B_pat,23,485,192
NJ0205a,B,pat,B_pat,24,494,198
NJ0205a,B,pat,B_pat,25,503,204
NJ0205a,B,pat,B_pat,26,511,211
NJ0205a,B,pat,B_pat,27,518,218
NJ0205a,B,pat,B_pat,28,526,224
NJ0205a,B,pat,B_pat,29,534,232
NJ0205a,B,pat,B_pat,30,541,239
NJ0205a,B,pat,B_pat,31,548,247
NJ0205a,B,pat,B_pat,32,557,253
NJ0205a,B,pat,B_pat,33,564,260
NJ0205a,C,pat,C_pat,1,268,220
NJ0205a,C,pat,C_pat,2,277,217
NJ0205a,C,pat,C_pat,3,287,213
NJ0205a,C,pat,C_pat,4,296,209
NJ0205a,C,pat,C_pat,5,306,206
NJ0205a,C,pat,C_pat,6,315,202
NJ0205a,C,pat,C_pat,7,325,199
NJ0205a,C,pat,C_pat,8,334,195
NJ0205a,C,pat,C_pat,9,344,192
NJ0205a,C,pat,C_pat,10,354,190
NJ0205a,C,pat,C_pat,11,364,188
NJ0205a,C,pat,C_pat,12,374,187
NJ0205a,C,pat,C_pat,13,384,185
NJ0205a,C,pat,C_pat,14,394,183
NJ0205a,C,pat,C_pat,15,404,182
NJ0205a,C,pat,C_pat,16,414,179
NJ0205a,C,pat,C_pat,17,423,177
NJ0205a,C,pat,C_pat,18,433,174
NJ0205a,C,pat,C_pat,19,443,172
NJ0205a,C,pat,C_pat,20,453,172
NJ0205a,C,pat,C_pat,21,463,174
NJ0205a,C,pat,C_pat,22,473,176
NJ0205a,C,pat,C_pat,23,482,180
NJ0205a,C,pat,C_pat,24,491,186
NJ0205a,C,pat,C_pat,25,499,192
NJ0205a,C,pat,C_pat,26,506,200
NJ0205a,C,pat,C_pat,27,513,207
NJ0205a,C,pat,C_pat,28,520,214
NJ0205a,C,pat,C_pat,29,528,221
NJ0205a,C,pat,C_pat,30,536,227
NJ0205a,C,pat,C_pat,31,543,234
NJ0205a,C,pat,C_pat,32,552,240
NJ0205a,C,pat,C_pat,33,560,245
NJ0205a,D,pat,D_pat,1,289,218
NJ0205a,D,pat,D_pat,2,298,214
NJ0205a,D,pat,D_pat,3,306,209
NJ0205a,D,pat,D_pat,4,314,205
NJ0205a,D,pat,D_pat,5,322,201
NJ0205a,D,pat,D_pat,6,331,199
NJ0205a,D,pat,D_pat,7,339,196
NJ0205a,D,pat,D_pat,8,348,194
NJ0205a,D,pat,D_pat,9,357,192
NJ0205a,D,pat,D_pat,10,366,191
NJ0205a,D,pat,D_pat,11,375,191
NJ0205a,D,pat,D_pat,12,384,190
NJ0205a,D,pat,D_pat,13,393,188
NJ0205a,D,pat,D_pat,14,402,186
NJ0205a,D,pat,D_pat,15,410,184
NJ0205a,D,pat,D_pat,16,419,182
NJ0205a,D,pat,D_pat,17,428,181
NJ0205a,D,pat,D_pat,18,437,181
NJ0205a,D,pat,D_pat,19,446,181
NJ0205a,D,pat,D_pat,20,455,183
NJ0205a,D,pat,D_pat,21,464,185
NJ0205a,D,pat,D_pat,22,472,189
NJ0205a,D,pat,D_pat,23,480,193
NJ0205a,D,pat,D_pat,24,488,199
NJ0205a,D,pat,D_pat,25,494,205
NJ0205a,D,pat,D_pat,26,499,212
NJ0205a,D,pat,D_pat,27,505,219
NJ0205a,D,pat,D_pat,28,512,225
NJ0205a,D,pat,D_pat,29,518,232
NJ0205a,D,pat,D_pat,30,525,238
NJ0205a,D,pat,D_pat,31,531,245
NJ0205a,D,pat,D_pat,32,538,251
NJ0205a,D,pat,D_pat,33,545,256
NJ0205a,E,pat,E_pat,1,263,238
NJ0205a,E,pat,E_pat,2,271,233
NJ0205a,E,pat,E_pat,3,280,228
NJ0205a,E,pat,E_pat,4,288,222
NJ0205a,E,pat,E_pat,5,296,216
NJ0205a,E,pat,E_pat,6,304,210
NJ0205a,E,pat,E_pat,7,313,205
NJ0205a,E,pat,E_pat,8,322,200
NJ0205a,E,pat,E_pat,9,332,198
NJ0205a,E,pat,E_pat,10,342,196
NJ0205a,E,pat,E_pat,11,351,194
NJ0205a,E,pat,E_pat,12,361,192
NJ0205a,E,pat,E_pat,13,371,190
NJ0205a,E,pat,E_pat,14,381,187
NJ0205a,E,pat,E_pat,15,391,184
NJ0205a,E,pat,E_pat,16,400,181
NJ0205a,E,pat,E_pat,17,409,177
NJ0205a,E,pat,E_pat,18,419,174
NJ0205a,E,pat,E_pat,19,429,171
NJ0205a,E,pat,E_pat,20,439,170
NJ0205a,E,pat,E_pat,21,449,170
NJ0205a,E,pat,E_pat,22,458,173
NJ0205a,E,pat,E_pat,23,467,178
NJ0205a,E,pat,E_pat,24,476,183
NJ0205a,E,pat,E_pat,25,484,189
NJ0205a,E,pat,E_pat,26,491,196
NJ0205a,E,pat,E_pat,27,498,203
NJ0205a,E,pat,E_pat,28,507,208
NJ0205a,E,pat,E_pat,29,515,214
NJ0205a,E,pat,E_pat,30,523,220
NJ0205a,E,pat,E_pat,31,531,226
NJ0205a,E,pat,E_pat,32,539,232
NJ0205a,E,pat,E_pat,33,547,239
NJ0205a,F,pat,F_pat,1,253,237
NJ0205a,F,pat,F_pat,2,263,233
NJ0205a,F,pat,F_pat,3,272,228
NJ0205a,F,pat,F_pat,4,282,223
NJ0205a,F,pat,F_pat,5,292,218
NJ0205a,F,pat,F_pat,6,301,214
NJ0205a,F,pat,F_pat,7,311,209
NJ0205a,F,pat,F_pat,8,321,204
NJ0205a,F,pat,F_pat,9,331,200
NJ0205a,F,pat,F_pat,10,341,196
NJ0205a,F,pat,F_pat,11,352,194
NJ0205a,F,pat,F_pat,12,362,192
NJ0205a,F,pat,F_pat,13,373,191
NJ0205a,F,pat,F_pat,14,384,189
NJ0205a,F,pat,F_pat,15,394,186
NJ0205a,F,pat,F_pat,16,405,184
NJ0205a,F,pat,F_pat,17,415,181
NJ0205a,F,pat,F_pat,18,426,179
NJ0205a,F,pat,F_pat,19,437,177
NJ0205a,F,pat,F_pat,20,448,177
NJ0205a,F,pat,F_pat,21,458,178
NJ0205a,F,pat,F_pat,22,469,182
NJ0205a,F,pat,F_pat,23,478,187
NJ0205a,F,pat,F_pat,24,487,194
NJ0205a,F,pat,F_pat,25,494,202
NJ0205a,F,pat,F_pat,26,501,210
NJ0205a,F,pat,F_pat,27,507,219
NJ0205a,F,pat,F_pat,28,513,228
NJ0205a,F,pat,F_pat,29,520,236
NJ0205a,F,pat,F_pat,30,528,244
NJ0205a,F,pat,F_pat,31,536,251
NJ0205a,F,pat,F_pat,32,546,256
NJ0205a,F,pat,F_pat,33,555,262
NJ0205a,G,pat,G_pat,1,275,224
NJ0205a,G,pat,G_pat,2,284,218
NJ0205a,G,pat,G_pat,3,292,213
NJ0205a,G,pat,G_pat,4,302,208
NJ0205a,G,pat,G_pat,5,311,204
NJ0205a,G,pat,G_pat,6,320,199
NJ0205a,G,pat,G_pat,7,330,196
NJ0205a,G,pat,G_pat,8,340,193
NJ0205a,G,pat,G_pat,9,350,191
NJ0205a,G,pat,G_pat,10,360,190
NJ0205a,G,pat,G_pat,11,371,189
NJ0205a,G,pat,G_pat,12,381,187
NJ0205a,G,pat,G_pat,13,391,185
NJ0205a,G,pat,G_pat,14,401,183
NJ0205a,G,pat,G_pat,15,411,181
NJ0205a,G,pat,G_pat,16,421,179
NJ0205a,G,pat,G_pat,17,432,178
NJ0205a,G,pat,G_pat,18,442,178
NJ0205a,G,pat,G_pat,19,452,180
NJ0205a,G,pat,G_pat,20,462,183
NJ0205a,G,pat,G_pat,21,471,187
NJ0205a,G,pat,G_pat,22,480,193
NJ0205a,G,pat,G_pat,23,489,198
NJ0205a,G,pat,G_pat,24,496,205
NJ0205a,G,pat,G_pat,25,504,213
NJ0205a,G,pat,G_pat,26,512,219
NJ0205a,G,pat,G_pat,27,519,226
NJ0205a,G,pat,G_pat,28,527,233
NJ0205a,G,pat,G_pat,29,535,239
NJ0205a,G,pat,G_pat,30,543,246
NJ0205a,G,pat,G_pat,31,552,251
NJ0205a,G,pat,G_pat,32,560,257
NJ0205a,G,pat,G_pat,33,568,264
NJ0205a,H,pat,H_pat,1,277,231
NJ0205a,H,pat,H_pat,2,286,224
NJ0205a,H,pat,H_pat,3,294,218
NJ0205a,H,pat,H_pat,4,303,213
NJ0205a,H,pat,H_pat,5,312,207
NJ0205a,H,pat,H_pat,6,321,203
NJ0205a,H,pat,H_pat,7,331,198
NJ0205a,H,pat,H_pat,8,341,195
NJ0205a,H,pat,H_pat,9,351,192
NJ0205a,H,pat,H_pat,10,361,189
NJ0205a,H,pat,H_pat,11,371,186
NJ0205a,H,pat,H_pat,12,381,184
NJ0205a,H,pat,H_pat,13,391,181
NJ0205a,H,pat,H_pat,14,401,178
NJ0205a,H,pat,H_pat,15,411,174
NJ0205a,H,pat,H_pat,16,421,170
NJ0205a,H,pat,H_pat,17,430,166
NJ0205a,H,pat,H_pat,18,441,164
NJ0205a,H,pat,H_pat,19,451,164
NJ0205a,H,pat,H_pat,20,462,166
NJ0205a,H,pat,H_pat,21,471,169
NJ0205a,H,pat,H_pat,22,479,176
NJ0205a,H,pat,H_pat,23,488,183
